,vapor.csv,zscreen.csv,autoopencas.csv,mbse.csv,avisynth2.csv,lportal.csv,les-indemodables.csv,simplewebservices.csv,mplayer-ce.csv
autoopencas.csv,0.31,0.45,0.65,0.0,0.0,0.02,0.06,0.14,0.0
avisynth2.csv,0.0,0.43,0.0,0.0,0.75,0.05,0.05,0.0,0.01
les-indemodables.csv,0.52,0.54,0.49,0.4,0.11,0.08,0.62,0.18,0.6
lportal.csv,0.0,0.33,0.07,0.39,0.0,0.24,0.52,0.0,0.53
mbse.csv,0.42,0.58,0.36,0.53,0.0,0.12,0.36,0.6,0.47
mplayer-ce.csv,0.53,0.61,0.41,0.43,0.1,0.08,0.55,0.59,0.56
simplewebservices.csv,0.47,0.74,0.42,0.39,0.09,0.09,0.54,0.61,0.62
vapor.csv,0.47,0.75,0.0,0.23,0.09,0.0,0.53,0.59,0.0
zscreen.csv,0.49,0.8,0.42,0.47,0.1,0.09,0.05,0.57,0.58
