,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.06,0.44,0.02,0.51,0.21,0.31,0.51,0.49
decidr.csv,0.21,0.57,0.31,0.66,0.0,0.66,0.44,0.63
exist.csv,0.04,0.4,0.04,0.2,0.17,0.01,0.14,0.25
ivatamasks.csv,0.06,0.91,0.23,0.46,0.84,0.36,0.41,0.54
libopenmetaverse.csv,0.87,0.73,0.94,0.0,0.88,0.54,0.81,0.36
mule.csv,0.09,0.0,0.02,0.37,0.37,0.25,0.1,0.36
runuomondains.csv,0.02,0.17,0.0,0.03,0.15,0.24,0.07,0.0
