,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.59,0.59,0.07,0.78,0.5,0.54,0.51,0.7
decidr.csv,0.57,0.66,0.69,0.76,0.01,0.74,0.44,0.89
exist.csv,0.71,0.58,0.83,0.59,0.44,0.03,1.01,0.67
ivatamasks.csv,0.07,0.92,0.63,0.62,0.85,0.57,1.08,0.6
libopenmetaverse.csv,0.89,0.84,0.94,0.0,0.89,0.75,1.29,0.38
mule.csv,0.7,0.01,0.98,0.6,0.74,0.63,1.01,0.52
runuomondains.csv,0.96,0.77,0.95,0.89,0.72,0.8,1.0,0.0
