,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.47,0.6,0.94,0.43,0.59,0.57,0.83,0.5
decidr.csv,0.51,0.61,0.42,0.53,0.99,0.56,0.86,0.38
exist.csv,0.35,0.58,0.2,0.48,0.64,0.97,0.0,0.42
ivatamasks.csv,0.96,0.33,0.46,0.57,0.47,0.57,0.0,0.67
libopenmetaverse.csv,0.4,0.48,0.24,1.0,0.39,0.48,0.0,0.82
mule.csv,0.36,0.99,0.02,0.55,0.39,0.46,0.0,0.62
runuomondains.csv,0.05,0.29,0.06,0.13,0.34,0.27,0.0,1.0
