,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.42,0.61,0.93,0.42,0.55,0.55,1.0,0.5
decidr.csv,0.47,0.68,0.38,0.61,0.99,0.66,1.0,0.38
exist.csv,0.3,0.58,0.17,0.44,0.6,0.97,0.0,0.38
ivatamasks.csv,0.97,0.98,0.42,0.58,0.92,0.56,0.0,0.75
libopenmetaverse.csv,0.85,0.59,0.9,1.0,0.89,0.48,0.0,0.88
mule.csv,0.31,0.99,0.02,0.53,0.36,0.42,0.0,0.62
runuomondains.csv,0.04,0.25,0.05,0.11,0.3,0.23,0.0,1.0
