,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.58,0.64,0.96,0.43,0.64,0.62,0.06,0.2
decidr.csv,0.6,0.66,0.47,0.54,0.99,0.61,0.07,0.12
exist.csv,0.45,0.63,0.28,0.54,0.69,0.98,0.0,0.23
ivatamasks.csv,0.97,0.76,0.52,0.58,0.72,0.61,0.0,0.26
libopenmetaverse.csv,0.75,0.57,0.68,1.0,0.69,0.51,0.0,0.39
mule.csv,0.45,0.99,0.03,0.56,0.43,0.52,0.0,0.29
runuomondains.csv,0.08,0.37,0.1,0.2,0.42,0.33,0.0,1.0
