,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,2.0,1.0,490.0,0.0,1.0,46.0,0.0,3.0,0.0,6.0,1.0,1.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0
auber.csv,1.0,0.0,490.0,1.0,45.0,1237.0,0.0,10.0,0.0,2.0,27.0,4.0,0.0,19.0,0.0,0.0,1.0,1.0,2.0
cortex-vfx.csv,1.0,0.0,490.0,2.0,0.0,168.0,1.0,4.0,0.0,4.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
empserver.csv,1.0,0.0,490.0,1.0,26.0,829.0,0.0,7.0,0.0,4.0,13.0,11.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0
flylegacy.csv,3.0,0.0,267.0,6.0,6.0,1720.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0
galaxium.csv,9.0,1.0,22.0,5.0,6.0,151.0,2.0,74.0,1.0,3.0,25.0,0.0,1.0,2.0,0.0,54.0,2.0,0.0,0.0
growl-for-windows.csv,3.0,1.0,184.0,3.0,0.0,1160.0,2.0,9.0,0.0,4.0,2.0,5.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0
k3d.csv,21.0,0.0,490.0,3.0,0.0,144.0,0.0,1.0,2.0,0.0,367.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
libarchive.csv,0.0,3.0,87.0,2.0,32.0,531.0,0.0,2.0,1.0,2.0,16.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
linux-ntfs.csv,0.0,1.0,171.0,4.0,32.0,190.0,4.0,17.0,0.0,3.0,2.0,3.0,1.0,12.0,0.0,0.0,0.0,2.0,8.0
m-a-d-n-e-s-s.csv,19.0,0.0,46.0,1.0,3.0,190.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
novembre.csv,3.0,1.0,490.0,0.0,7.0,51.0,1.0,7.0,0.0,3.0,5.0,4.0,0.0,4.0,0.0,0.0,3.0,0.0,8.0
qtwin.csv,10.0,0.0,490.0,54.0,205.0,0.0,68.0,74.0,51.0,0.0,367.0,121.0,121.0,355.0,0.0,54.0,53.0,56.0,116.0
st-filteredstatistics.csv,2.0,0.0,490.0,5.0,0.0,1577.0,1.0,14.0,0.0,4.0,3.0,7.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0
tweetsharp.csv,3.0,0.0,490.0,6.0,17.0,1569.0,1.0,12.0,0.0,2.0,2.0,3.0,2.0,11.0,0.0,5.0,0.0,0.0,1.0
unladen-swallow.csv,0.0,2.0,490.0,3.0,0.0,762.0,7.0,16.0,1.0,2.0,5.0,6.0,7.0,0.0,58.0,2.0,1.0,0.0,13.0
wishmaster.csv,47.0,0.0,490.0,4.0,205.0,358.0,68.0,0.0,2.0,3.0,41.0,4.0,7.0,5.0,0.0,54.0,1.0,0.0,116.0
