,net-snmp.csv,flylinkdc.csv,xbrlapi.csv,agilitybook.csv,vdsf.csv,n2cms.csv,jcae.csv,fw4spl.csv,ossbuild.csv,mimosa.csv,grisbi.csv,alpine.csv,tcvp.csv,yarp.csv,nabu-library.csv,virtuoso.csv,enzo.csv,jcl.csv,quickfast.csv,libarchive.csv
agilitybook.csv,0.4,0.28,0.43,0.85,0.0,0.45,0.52,0.33,0.35,0.35,0.43,0.4,0.26,0.61,0.18,0.61,0.65,0.48,0.33,0.52
alpine.csv,0.09,0.19,0.17,0.25,0.13,0.15,0.13,0.1,0.11,0.1,0.07,1.0,0.0,0.14,0.07,0.17,0.17,0.0,0.07,0.17
enzo.csv,0.46,0.48,0.5,0.43,0.05,0.45,0.13,0.24,0.29,0.53,0.75,0.31,0.73,0.5,0.89,0.58,0.98,0.17,0.62,0.61
flylinkdc.csv,0.02,0.96,0.17,0.37,0.02,0.23,0.49,0.18,0.0,0.16,0.37,0.37,0.0,0.14,0.01,0.41,0.2,0.58,0.27,0.0
fw4spl.csv,0.39,0.28,0.17,0.55,0.33,0.14,0.0,0.9,0.64,0.06,0.26,0.37,0.25,0.48,0.41,0.4,0.28,0.4,0.18,0.45
grisbi.csv,0.61,0.63,0.39,0.5,0.0,0.44,0.13,0.24,0.31,0.35,1.0,0.52,0.44,0.51,0.19,0.44,0.64,0.0,0.55,0.59
jcae.csv,0.0,0.0,0.09,0.0,0.43,0.1,1.0,0.1,0.07,0.06,0.0,0.0,0.0,0.0,0.05,0.02,0.01,0.17,0.05,0.34
jcl.csv,0.09,0.23,0.06,0.3,0.02,0.0,0.0,0.1,0.0,0.13,0.15,0.29,0.0,0.36,0.25,0.09,0.18,1.0,0.02,0.05
libarchive.csv,0.38,0.43,0.35,0.56,0.47,0.51,0.72,0.7,0.25,0.52,0.37,0.45,0.13,0.44,0.42,0.68,0.29,0.05,0.67,0.95
mimosa.csv,0.65,0.53,0.63,0.6,0.17,0.7,0.76,0.58,0.12,1.0,0.69,0.56,0.46,0.19,0.41,0.5,0.78,0.74,0.65,0.49
n2cms.csv,0.48,0.47,0.32,0.38,0.0,1.0,0.47,0.12,0.49,0.38,0.15,0.1,0.25,0.15,0.37,0.36,0.48,0.64,0.18,0.62
nabu-library.csv,0.64,0.56,0.5,0.62,0.55,0.53,0.67,0.51,0.38,0.5,0.7,0.5,0.66,0.59,0.98,0.39,0.74,0.44,0.63,0.31
net-snmp.csv,0.96,0.19,0.33,0.3,0.56,0.42,0.13,0.33,0.22,0.33,0.4,0.45,0.69,0.37,0.42,0.54,0.2,0.64,0.3,0.41
ossbuild.csv,0.18,0.4,0.17,0.34,0.29,0.18,0.26,0.1,0.98,0.21,0.0,0.2,0.0,0.23,0.01,0.34,0.16,0.34,0.11,0.19
quickfast.csv,0.55,0.61,0.53,0.58,0.48,0.42,0.52,0.58,0.35,0.68,0.77,0.54,0.36,0.5,0.62,0.54,0.56,0.42,1.0,0.41
tcvp.csv,0.06,0.0,0.29,0.04,0.0,0.26,0.0,0.0,0.0,0.19,0.13,0.1,1.0,0.05,0.35,0.06,0.05,0.59,0.11,0.0
vdsf.csv,0.4,0.36,0.5,0.09,0.91,0.2,0.21,0.47,0.17,0.0,0.0,0.21,0.47,0.13,0.0,0.17,0.29,0.13,0.13,0.0
virtuoso.csv,0.12,0.66,0.54,0.54,0.41,0.53,0.66,0.64,0.35,0.54,0.31,0.1,0.25,0.05,0.44,1.0,0.09,0.65,0.2,0.17
xbrlapi.csv,0.47,0.31,0.96,0.52,0.51,0.41,0.57,0.51,0.37,0.56,0.41,0.29,0.26,0.14,0.44,0.56,0.55,0.61,0.4,0.05
yarp.csv,0.12,0.22,0.17,0.35,0.07,0.29,0.26,0.27,0.07,0.15,0.3,0.2,0.26,1.0,0.21,0.02,0.48,0.72,0.45,0.17
