,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.94,0.91,1.0,0.85,0.66,0.85,0.77,0.77,0.06,0.83,0.74,0.98,0.77,0.82,0.76,0.91,0.6,0.54
encog-cs.csv,0.63,0.83,0.71,0.7,0.87,0.88,0.09,0.78,0.83,0.87,0.74,0.82,1.01,0.72,0.87,0.75,0.88,1.02
geochat.csv,0.74,0.92,0.76,0.76,0.71,0.77,0.65,0.64,0.82,0.82,0.8,0.68,0.61,0.77,0.65,0.78,0.1,0.67
ibatisdb.csv,0.91,0.82,0.73,0.8,0.81,0.64,0.84,0.68,0.94,0.9,0.91,0.01,1.02,0.75,0.86,0.77,0.66,0.94
inkscape.csv,0.67,0.84,0.02,0.58,0.83,0.79,0.82,0.61,0.99,0.88,0.68,0.86,0.67,0.6,0.83,0.94,0.55,0.65
jam-daq.csv,0.85,0.34,0.98,0.91,0.95,0.64,0.89,0.04,0.94,0.91,0.95,0.89,0.8,0.91,0.84,0.92,0.66,0.82
jhotdraw.csv,0.76,0.8,0.97,0.79,0.86,0.06,0.87,0.96,0.83,0.66,0.97,0.95,0.84,0.94,0.79,0.65,0.81,0.97
ninject.csv,0.99,0.81,1.0,0.98,1.0,0.76,0.91,0.87,0.9,0.72,0.79,0.81,0.2,0.97,0.59,1.0,0.92,0.76
ofbiz.csv,0.67,0.51,0.62,0.53,0.77,0.61,0.72,0.77,0.94,0.91,0.01,0.73,0.64,0.53,0.83,0.71,0.76,0.54
oorexx.csv,0.45,0.51,0.64,0.56,0.71,0.58,0.6,0.65,0.71,0.91,0.56,0.56,0.45,0.56,0.69,0.12,0.67,0.46
opentibia.csv,0.0,0.65,0.84,0.75,0.88,0.62,0.57,0.79,0.77,0.7,0.67,0.48,0.45,0.74,0.77,0.96,0.84,0.48
projectts.csv,0.71,0.57,0.8,0.78,0.03,0.68,0.72,0.67,0.82,0.5,0.72,0.89,0.8,0.79,0.63,0.67,0.77,0.61
retromenu.csv,0.96,0.1,0.91,0.81,1.0,0.91,0.85,0.7,0.95,0.9,0.66,0.89,0.6,0.81,0.83,0.81,0.93,0.97
roolo.csv,0.79,0.52,0.89,0.99,1.0,0.79,0.85,0.79,0.82,0.0,0.79,0.87,0.7,0.99,0.9,0.83,0.86,0.93
tango-cs.csv,0.87,0.42,0.84,0.64,0.7,0.8,0.78,0.81,0.83,0.55,0.79,0.85,0.6,0.63,0.05,0.83,0.68,0.87
trinitycore.csv,0.76,0.82,0.88,0.27,0.87,0.68,0.79,0.73,0.85,0.77,0.82,1.02,0.85,0.04,0.76,0.68,0.78,0.88
uface.csv,0.92,0.87,0.94,0.92,0.97,0.81,0.6,0.91,0.67,0.84,0.7,0.61,0.72,0.92,0.67,1.0,0.86,0.0
uwom-server.csv,0.82,0.37,0.88,0.12,0.95,0.62,0.67,0.67,0.66,0.43,0.72,0.89,0.9,0.13,0.8,0.71,0.77,0.77
