,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.34,0.33,0.06,0.32,0.42,0.47,0.53,0.48,0.99,0.37,0.6,0.29,0.56,0.34,0.5,0.13,0.57,0.68
encog-cs.csv,0.46,0.49,0.48,0.49,0.32,0.44,0.93,0.55,0.5,0.44,0.54,0.52,0.24,0.48,0.42,0.49,0.43,0.09
geochat.csv,0.34,0.4,0.32,0.33,0.6,0.56,0.41,0.52,0.21,0.51,0.24,0.66,0.45,0.31,0.47,0.5,0.92,0.38
ibatisdb.csv,0.27,0.23,0.43,0.31,0.28,0.48,0.2,0.42,0.07,0.23,0.12,1.0,0.0,0.37,0.19,0.32,0.49,0.07
inkscape.csv,0.39,0.22,0.98,0.53,0.26,0.38,0.24,0.46,0.01,0.18,0.39,0.2,0.44,0.52,0.23,0.25,0.52,0.4
jam-daq.csv,0.19,0.76,0.02,0.11,0.06,0.46,0.17,0.97,0.07,0.12,0.07,0.13,0.24,0.11,0.21,0.1,0.42,0.23
jhotdraw.csv,0.39,0.28,0.09,0.37,0.22,0.95,0.17,0.05,0.29,0.51,0.04,0.07,0.23,0.09,0.28,0.55,0.39,0.05
ninject.csv,0.01,0.51,0.0,0.02,0.0,0.57,0.11,0.21,0.12,0.62,0.25,0.52,0.83,0.05,0.52,0.0,0.12,0.29
ofbiz.csv,0.41,0.76,0.54,0.64,0.43,0.59,0.36,0.28,0.07,0.12,0.99,0.4,0.44,0.64,0.21,0.37,0.31,0.51
oorexx.csv,0.65,0.76,0.58,0.66,0.5,0.62,0.56,0.66,0.56,0.4,0.64,0.72,0.75,0.65,0.6,0.97,0.49,0.61
opentibia.csv,1.0,0.64,0.48,0.57,0.42,0.54,0.6,0.26,0.31,0.5,0.44,0.77,0.63,0.58,0.36,0.17,0.48,0.61
projectts.csv,0.41,0.64,0.41,0.39,0.98,0.54,0.58,0.52,0.51,0.71,0.48,0.36,0.41,0.36,0.56,0.56,0.48,0.63
retromenu.csv,0.05,0.92,0.11,0.24,0.0,0.12,0.18,0.36,0.06,0.12,0.4,0.13,0.45,0.24,0.24,0.23,0.09,0.04
roolo.csv,0.27,0.7,0.15,0.02,0.0,0.27,0.23,0.26,0.22,1.0,0.31,0.22,0.43,0.02,0.13,0.26,0.23,0.29
tango-cs.csv,0.32,0.71,0.22,0.48,0.36,0.28,0.27,0.24,0.21,0.6,0.26,0.25,0.45,0.48,0.97,0.22,0.46,0.2
trinitycore.csv,0.32,0.4,0.17,0.78,0.17,0.49,0.51,0.6,0.47,0.45,0.5,0.16,0.47,0.97,0.55,0.54,0.44,0.41
uface.csv,0.3,0.42,0.24,0.3,0.17,0.52,0.6,0.33,0.39,0.4,0.66,0.73,0.61,0.3,0.53,0.0,0.44,1.0
uwom-server.csv,0.21,0.7,0.17,0.9,0.06,0.56,0.51,0.65,0.5,0.76,0.6,0.22,0.39,0.89,0.53,0.37,0.42,0.38
