,opentibia.csv,retromenu.csv,inkscape.csv,uwom-server.csv,projectts.csv,jhotdraw.csv,encog-cs.csv,jam-daq.csv,cubefs.csv,roolo.csv,ofbiz.csv,ibatisdb.csv,ninject.csv,trinitycore.csv,tango-cs.csv,oorexx.csv,geochat.csv,uface.csv
cubefs.csv,0.86,0.35,0.92,0.71,0.95,0.4,0.45,0.45,0.48,0.42,0.41,0.54,0.47,0.71,0.45,0.89,0.47,0.47
encog-cs.csv,0.63,0.44,0.54,0.66,0.56,0.45,0.67,0.47,0.56,0.45,0.57,0.48,0.43,0.64,0.41,0.62,0.53,0.52
geochat.csv,0.79,0.48,0.65,0.69,0.52,0.41,0.76,0.6,0.94,0.5,0.9,0.47,0.89,0.7,0.49,0.44,0.89,0.71
ibatisdb.csv,0.73,0.89,0.67,0.83,0.82,0.56,0.95,0.53,0.8,0.74,0.97,0.76,0.91,0.79,0.94,0.76,0.67,0.86
inkscape.csv,0.55,0.93,0.45,0.65,0.67,0.53,0.97,0.72,0.0,0.92,0.85,0.83,0.63,0.62,0.92,0.57,0.92,0.78
jam-daq.csv,0.93,0.41,0.67,0.94,0.67,0.62,0.97,0.53,0.8,0.86,0.96,0.92,0.0,0.94,0.95,0.8,0.75,0.95
jhotdraw.csv,0.77,0.81,0.92,0.67,0.6,0.98,0.94,0.75,0.82,0.69,0.94,0.83,0.93,0.97,0.96,0.53,0.65,0.9
ninject.csv,0.0,0.45,0.0,0.92,0.0,0.47,0.93,0.96,0.89,0.53,0.76,0.49,0.75,0.92,0.57,0.0,0.81,0.71
ofbiz.csv,0.53,0.38,0.5,0.49,0.57,0.47,0.7,0.94,0.8,0.88,0.44,0.53,0.73,0.5,0.94,0.83,0.79,0.57
oorexx.csv,0.45,0.4,0.38,0.47,0.48,0.44,0.51,0.46,0.42,0.47,0.49,0.48,0.65,0.47,0.41,0.46,0.63,0.49
opentibia.csv,0.43,0.35,0.36,0.47,0.44,0.46,0.55,0.83,0.83,0.54,0.52,0.48,0.64,0.47,0.62,0.38,0.41,0.45
projectts.csv,0.63,0.49,0.53,0.61,0.61,0.49,0.46,0.5,0.43,0.55,0.51,0.55,0.52,0.62,0.52,0.5,0.52,0.48
retromenu.csv,0.67,0.58,0.86,0.97,0.0,0.97,0.95,0.59,0.8,0.75,0.55,0.89,0.67,0.96,0.74,0.7,0.86,0.67
roolo.csv,0.95,0.46,0.88,0.95,0.0,0.98,0.96,0.88,0.95,0.8,0.78,0.76,0.73,0.95,0.93,0.93,0.78,0.8
tango-cs.csv,0.77,0.41,0.93,0.69,0.94,0.88,0.96,0.94,0.95,0.69,0.89,0.73,0.83,0.69,0.61,0.83,0.67,0.97
trinitycore.csv,0.77,0.59,0.92,0.81,0.88,0.72,0.53,0.47,0.51,0.62,0.53,0.73,0.44,0.81,0.47,0.48,0.65,0.73
uface.csv,0.44,0.34,0.36,0.41,0.44,0.34,0.54,0.35,0.86,0.47,0.36,0.37,0.38,0.41,0.49,0.38,0.38,0.38
uwom-server.csv,0.81,0.57,0.92,0.86,0.75,0.62,0.62,0.49,0.53,0.73,0.48,0.74,0.44,0.82,0.43,0.67,0.66,0.78
