,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.61,0.02,0.11,0.52
emftriple.csv,0.47,0.41,0.03,0.4
fluent-nhibernate.csv,0.68,0.0,0.33,0.57
gpsmid.csv,0.8,0.08,0.31,0.32
