,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.77,0.23,0.58,0.93,0.71,0.6,0.46,0.53,0.51
ctrlr.csv,0.0,0.02,0.04,0.01,0.9,0.05,0.03,0.12,0.07
customsagetv.csv,0.05,0.41,0.98,0.15,0.0,0.12,0.0,0.12,0.49
glas.csv,0.32,0.7,0.58,0.42,0.19,0.39,0.97,0.59,0.67
octave.csv,0.95,0.7,0.83,0.57,0.24,0.37,0.05,0.69,0.91
tango-cs.csv,0.09,0.36,0.02,0.08,0.1,0.04,0.24,0.31,1.0
xcf.csv,0.41,0.73,0.85,0.72,0.52,0.44,0.62,0.94,0.67
xfce.csv,0.27,0.86,0.67,0.62,0.52,0.97,0.54,0.88,0.51
zildo.csv,0.05,0.95,0.27,0.39,0.1,0.36,0.03,0.41,0.47
