,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.25,0.34,0.47,0.93,0.33,0.76,0.37,0.57,0.49
ctrlr.csv,0.0,0.33,0.12,0.5,1.0,0.73,0.5,0.5,1.0
customsagetv.csv,0.11,0.78,1.0,0.72,0.0,0.95,0.0,0.4,0.37
glas.csv,0.16,0.65,0.64,0.66,0.17,0.77,1.0,0.79,0.42
octave.csv,1.0,0.57,0.57,0.6,0.14,0.72,0.5,0.65,0.4
tango-cs.csv,0.12,0.53,0.14,0.88,0.18,0.88,0.33,0.91,0.94
xcf.csv,0.24,0.6,0.57,0.7,0.27,0.84,0.56,1.0,0.46
xfce.csv,0.15,0.49,0.54,0.62,0.31,0.98,0.51,0.6,0.32
zildo.csv,0.25,1.0,0.78,0.71,0.12,0.74,0.5,0.62,0.5
