,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.49,0.43,0.77,0.11,0.51,0.44,0.53,0.43,0.35
ctrlr.csv,0.01,0.05,0.34,0.02,0.0,0.04,0.02,0.13,0.0
customsagetv.csv,0.08,0.11,0.0,0.09,0.08,0.01,0.02,0.2,0.54
glas.csv,0.37,0.39,0.39,0.35,0.34,0.26,0.0,0.17,0.59
octave.csv,0.0,0.52,0.73,0.62,0.51,0.32,0.04,0.4,0.9
tango-cs.csv,0.14,0.32,0.14,0.02,0.15,0.01,0.33,0.03,0.04
xcf.csv,0.27,0.48,0.75,0.49,0.51,0.19,0.33,0.0,0.51
xfce.csv,0.34,0.89,0.68,0.62,0.41,0.05,0.35,0.63,0.7
zildo.csv,0.03,0.0,0.09,0.25,0.25,0.29,0.02,0.27,0.3
