,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.38,0.27,0.52,0.93,0.45,0.67,0.41,0.55,0.5
ctrlr.csv,0.0,0.04,0.06,0.02,0.95,0.09,0.05,0.2,0.12
customsagetv.csv,0.06,0.54,0.99,0.25,0.0,0.21,0.0,0.19,0.42
glas.csv,0.21,0.67,0.61,0.51,0.18,0.52,0.99,0.68,0.52
octave.csv,0.98,0.63,0.68,0.58,0.18,0.49,0.1,0.67,0.55
tango-cs.csv,0.11,0.43,0.03,0.15,0.12,0.08,0.28,0.47,0.97
xcf.csv,0.31,0.66,0.68,0.71,0.35,0.58,0.59,0.97,0.55
xfce.csv,0.19,0.63,0.6,0.62,0.39,0.97,0.53,0.71,0.4
zildo.csv,0.08,0.98,0.4,0.5,0.11,0.49,0.05,0.49,0.48
