,umber.csv,wpdev.csv,orc.csv,ivatamasks.csv,plato.csv,onotoa.csv,rodin-b-sharp.csv,gwanted.csv,proftp.csv,echongl.csv,xpontus.csv,unicase.csv,uclmda.csv,google-web-toolkit.csv,findbugs.csv,codesmith.csv
codesmith.csv,2.0,0.0,26.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,77.0,0.0,2.0,1.0,0.0,0.0
echongl.csv,4.0,0.0,11.0,2.0,0.0,0.0,0.0,28.0,0.0,0.0,39.0,0.0,2.0,3.0,0.0,0.0
findbugs.csv,22.0,0.0,12.0,0.0,0.0,0.0,1.0,12.0,2.0,0.0,117.0,1.0,0.0,0.0,0.0,1.0
google-web-toolkit.csv,5.0,0.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,43.0,0.0,168.0,0.0,0.0,0.0
gwanted.csv,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,76.0,0.0,0.0,5.0,1.0,0.0
ivatamasks.csv,2.0,0.0,43.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,79.0,1.0,2.0,2.0,0.0,0.0
onotoa.csv,4.0,0.0,13.0,2.0,0.0,0.0,1.0,23.0,2.0,0.0,42.0,0.0,1.0,4.0,0.0,2.0
orc.csv,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,66.0,136.0,56.0,0.0,0.0,6.0,1.0,0.0
plato.csv,4.0,0.0,17.0,2.0,0.0,0.0,1.0,23.0,2.0,136.0,87.0,0.0,2.0,4.0,0.0,0.0
proftp.csv,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,2.0,0.0,0.0,0.0,1.0
rodin-b-sharp.csv,73.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,117.0,0.0,168.0,6.0,2.0,0.0
uclmda.csv,2.0,0.0,44.0,0.0,0.0,0.0,7.0,1.0,3.0,5.0,117.0,3.0,0.0,1.0,5.0,2.0
umber.csv,0.0,0.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,117.0,0.0,168.0,0.0,2.0,2.0
unicase.csv,3.0,0.0,9.0,2.0,0.0,0.0,1.0,17.0,1.0,0.0,60.0,0.0,1.0,2.0,0.0,0.0
wpdev.csv,4.0,0.0,17.0,2.0,0.0,0.0,1.0,30.0,2.0,0.0,96.0,0.0,2.0,3.0,0.0,0.0
