,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.68,0.61,0.09,0.3,0.17,0.55,0.6,0.39,0.59,0.25,0.1,0.28,0.6,0.6,0.5,0.53
customsagetv.csv,0.31,0.31,0.0,0.5,0.61,0.27,0.41,0.3,0.18,0.4,0.26,0.28,0.4,0.23,0.17,0.91
fluidium.csv,0.05,0.06,0.09,0.31,0.0,0.12,0.0,0.0,0.0,0.0,0.01,0.1,0.02,0.59,0.02,0.07
guineu.csv,0.36,0.48,0.28,0.4,0.36,0.58,0.42,0.51,0.0,0.25,0.47,0.58,0.19,0.0,0.04,0.79
inkscape.csv,0.51,0.64,0.31,0.6,0.46,0.39,0.77,0.47,0.49,0.67,0.32,0.53,0.44,0.55,0.4,0.54
mpqc.csv,0.15,0.01,0.0,0.0,0.0,0.35,0.0,0.37,0.0,0.14,0.43,0.13,0.09,0.12,0.0,0.0
nsis.csv,0.35,0.27,0.0,0.09,0.24,0.47,0.0,0.4,0.69,0.21,0.45,0.0,0.67,0.54,0.48,0.47
octave.csv,0.1,0.29,0.0,0.0,0.27,0.06,0.11,0.0,0.0,0.19,0.09,0.13,0.09,0.17,0.02,0.1
owfs.csv,0.05,0.12,0.0,0.11,0.17,0.0,0.02,0.33,0.0,0.06,0.1,0.0,0.0,0.0,0.26,0.67
owlib.csv,0.49,0.67,0.36,0.78,0.53,0.4,0.52,0.56,0.58,0.56,0.31,0.41,0.53,0.48,0.53,0.15
pamguard.csv,0.57,0.57,0.6,0.62,0.7,0.5,0.67,0.52,0.76,0.55,0.4,0.56,0.53,0.33,0.62,0.29
prelude.csv,0.0,0.0,0.75,0.09,0.05,0.17,0.33,0.17,0.65,0.3,0.0,0.3,0.21,0.61,0.0,0.56
robocode.csv,0.74,0.58,0.0,0.59,0.65,0.5,0.73,0.64,0.66,0.62,0.37,0.36,0.59,0.57,0.36,0.59
uwom-server.csv,0.05,0.05,0.0,0.0,0.06,0.0,0.06,0.11,0.0,0.19,0.01,0.16,0.0,0.12,0.02,0.07
zengine.csv,0.0,0.05,0.34,0.42,0.46,0.43,0.24,0.37,0.33,0.56,0.41,0.9,0.0,0.52,0.32,0.72
zildo.csv,0.64,0.61,0.31,0.59,0.27,0.29,0.51,0.4,0.58,0.47,0.19,0.22,0.71,0.33,0.54,0.76
