,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.0,4.0,0.0,20.0,4.0,0.0,0.0,5.0,2.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0
customsagetv.csv,0.0,0.0,52.0,0.0,5.0,7.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
fluidium.csv,0.0,0.0,1.0,1.0,124.0,3.0,74.0,50.0,68.0,225.0,0.0,2.0,2.0,0.0,0.0,0.0
guineu.csv,1.0,0.0,0.0,1.0,13.0,1.0,4.0,1.0,68.0,14.0,1.0,2.0,0.0,0.0,1.0,0.0
inkscape.csv,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
mpqc.csv,0.0,18.0,52.0,62.0,124.0,0.0,74.0,0.0,68.0,9.0,0.0,0.0,3.0,2.0,91.0,95.0
nsis.csv,0.0,8.0,0.0,0.0,12.0,1.0,4.0,1.0,8.0,14.0,1.0,2.0,4.0,0.0,1.0,0.0
octave.csv,0.0,0.0,52.0,62.0,1.0,1.0,0.0,50.0,68.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
owfs.csv,2.0,2.0,0.0,1.0,4.0,127.0,1.0,8.0,68.0,16.0,0.0,49.0,87.0,49.0,0.0,0.0
owlib.csv,1.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
pamguard.csv,1.0,22.0,0.0,3.0,2.0,1.0,2.0,1.0,5.0,9.0,0.0,0.0,13.0,3.0,1.0,0.0
prelude.csv,0.0,0.0,3.0,1.0,13.0,0.0,2.0,1.0,3.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0
robocode.csv,0.0,0.0,52.0,3.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
uwom-server.csv,0.0,0.0,52.0,62.0,0.0,127.0,0.0,2.0,68.0,1.0,0.0,0.0,87.0,0.0,0.0,0.0
zengine.csv,0.0,6.0,0.0,33.0,7.0,1.0,4.0,1.0,3.0,12.0,1.0,0.0,0.0,2.0,1.0,0.0
zildo.csv,10.0,7.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
