,0,1,2,3,4,5,6,7,8
doomlegacy.csv,1,0,1,2,0,1,1.0,0.0,1.0
bzbyte.csv,3,1,4,2,1,4,3.0,1.0,4.0
v8.csv,0,0,0,0,0,0,0.0,0.0,0.0
servicestack.csv,1,1,6,6,1,6,6.0,1.0,6.0
carabiner.csv,2,3,1,4,3,1,4.0,3.0,1.0
gephex.csv,0,1,0,0,1,0,0.0,1.0,0.0
mediaportal.csv,6,4,63,0,4,63,0.0,4.0,63.0
gnome-jabber.csv,1,1,0,0,1,0,9.0,1.0,0.0
fityk.csv,1,1,2,1,1,2,1.0,1.0,2.0
ngl.csv,0,0,3,2,0,3,2.0,0.0,3.0
codepurge.csv,10,3,16,1,3,16,11.0,3.0,16.0
bigdata.csv,0,1,1,0,1,1,0.0,1.0,1.0
salasaga.csv,7,2,18,2,2,18,11.0,2.0,18.0
ondex.csv,3,3,19,6,3,19,3.0,3.0,19.0
qdvdauthor.csv,0,1,1,0,1,1,1.0,1.0,1.0
gmerlin.csv,4,1,9,9,1,9,6.0,1.0,9.0
wsmt.csv,2,0,0,2,0,0,2.0,0.0,0.0
jstock.csv,5,5,5,5,5,5,2.0,5.0,5.0
poormans.csv,2,3,0,1,3,0,9.0,3.0,0.0
kolmafia.csv,1,1,1,2,1,1,1.0,1.0,1.0
synergyspace.csv,3,12,12,5,12,12,7.0,12.0,12.0
nebuladevice.csv,1,4,8,3,4,8,8.0,4.0,8.0
findbugs.csv,0,2,0,7,2,0,2.0,2.0,0.0
qmmp.csv,3,0,1,0,0,1,1.0,0.0,1.0
wxstudio.csv,0,0,0,8,0,0,0.0,0.0,0.0
free-evolution.csv,1,13,13,13,13,13,4.0,13.0,13.0
xapian.csv,1,0,0,0,0,0,0.0,0.0,0.0
quark.csv,3,3,0,3,3,0,3.0,3.0,0.0
les-indemodables.csv,2,2,0,10,2,0,4.0,2.0,0.0
mesa3d.csv,1,5,32,2,5,32,6.0,5.0,32.0
simplewebservices.csv,0,0,1,1,0,1,3.0,0.0,1.0
illumination.csv,1,8,8,8,8,8,2.0,8.0,8.0
ambulant.csv,10,10,10,10,10,10,,,
kmess.csv,0,0,0,0,0,0,1.0,0.0,0.0
fleet-simulator.csv,0,0,0,0,0,0,0.0,0.0,0.0
tradelink.csv,9,9,9,9,9,9,,,
opendvr.csv,2,0,2,4,0,2,4.0,0.0,2.0
pi-qmc.csv,7,7,0,1,7,0,1.0,7.0,0.0
google-gears.csv,0,0,0,0,0,0,0.0,0.0,0.0
bibletime.csv,0,0,0,0,0,0,0.0,0.0,0.0
ipfilter.csv,6,1,0,0,1,0,1.0,1.0,0.0
hibernate.csv,0,1,0,6,1,0,2.0,1.0,0.0
keyczar.csv,0,6,1,0,6,1,0.0,6.0,1.0
oscarmcmaster.csv,1,7,22,1,7,22,2.0,7.0,22.0
passwordsafe.csv,0,0,0,1,0,0,1.0,0.0,0.0
primefaces.csv,0,0,1,1,0,1,1.0,0.0,1.0
xtreemfs.csv,0,0,1,2,0,1,2.0,0.0,1.0
pixel-commandos.csv,0,9,9,9,9,9,0.0,9.0,9.0
open-ms.csv,2,12,43,14,12,43,0.0,12.0,43.0
pnotepad.csv,0,1,2,0,1,2,1.0,1.0,2.0
qedo.csv,26,26,26,5,26,26,3.0,26.0,26.0
tigermud.csv,5,5,0,5,5,0,5.0,5.0,0.0
mevenide.csv,0,1,0,2,1,0,5.0,1.0,0.0
xcf.csv,1,1,0,0,1,0,1.0,1.0,0.0
ninject.csv,5,5,5,5,5,5,5.0,5.0,5.0
xinity.csv,0,0,0,1,0,0,2.0,0.0,0.0
xmoto.csv,3,0,1,2,0,1,0.0,0.0,1.0
coot.csv,1,1,2,2,1,2,2.0,1.0,2.0
emite.csv,2,0,1,7,0,1,1.0,0.0,1.0
gss.csv,1,0,0,1,0,0,0.0,0.0,0.0
icescrum.csv,2,0,0,2,0,0,2.0,0.0,0.0
