,opensim4opencog.csv,bnetd.csv,moving-pictures.csv,irplus.csv,xcmetadataservicestoolkit.csv,carabiner.csv,gnome-jabber.csv,gmerlin.csv,fleet-simulator.csv,ipfilter.csv,mevenide.csv,ta3d.csv,elvishrayrenderer.csv,rockbox.csv
bnetd.csv,0.61,0.0,0.68,0.64,0.8,0.29,0.2,0.62,0.38,0.58,0.95,0.62,0.67,0.44
carabiner.csv,0.21,0.2,0.39,0.68,0.67,0.0,0.8,0.74,0.12,0.58,0.31,0.12,0.33,0.22
elvishrayrenderer.csv,0.82,0.34,0.97,0.61,0.8,0.37,1.0,0.65,0.88,0.68,0.31,0.75,0.0,0.41
fleet-simulator.csv,0.93,0.34,0.87,0.84,0.47,0.78,1.0,0.62,0.0,0.68,0.49,0.56,0.89,0.34
gmerlin.csv,0.13,0.06,0.1,0.14,0.27,0.08,0.0,0.0,0.0,0.16,0.25,0.06,0.22,0.06
gnome-jabber.csv,0.84,1.0,0.77,0.89,0.6,0.96,0.4,0.8,0.75,0.84,0.82,0.81,0.83,0.88
ipfilter.csv,0.56,0.34,0.71,0.89,0.67,0.63,1.0,0.74,0.88,0.0,0.95,0.81,0.94,0.69
irplus.csv,0.33,0.63,0.48,0.02,0.4,0.51,0.8,0.56,0.75,0.42,0.48,0.81,0.72,0.66
mevenide.csv,0.74,0.63,0.65,0.48,0.33,0.55,0.8,0.74,0.88,0.53,0.0,0.62,0.56,0.59
moving-pictures.csv,0.28,0.63,0.0,0.45,0.53,0.53,0.6,0.61,0.88,0.37,0.75,0.75,0.44,0.81
opensim4opencog.csv,0.0,0.0,0.03,0.3,0.47,0.04,0.0,0.2,0.0,0.32,0.57,0.12,0.06,0.09
rockbox.csv,0.32,0.29,0.52,0.3,0.27,0.18,0.4,0.44,0.0,0.42,0.27,0.19,0.39,0.03
ta3d.csv,0.78,0.46,0.71,0.48,0.53,0.88,0.2,0.73,0.12,0.89,0.85,0.06,0.78,0.5
xcmetadataservicestoolkit.csv,0.6,0.03,0.61,0.75,0.07,0.53,1.0,0.42,0.12,0.79,0.5,0.81,0.39,0.22
