,lazarus-ccr.csv,ikvm.csv,ontomorphtab.csv,xuggle.csv,micomt.csv,les-indemodables.csv,tradelink.csv,elateportal.csv,metacosm.csv
elateportal.csv,0.85,0.56,0.57,0.6,0.97,0.49,0.62,0.02,0.75
ikvm.csv,0.88,0.14,0.66,0.91,0.89,0.94,0.98,0.5,0.88
lazarus-ccr.csv,0.3,0.81,0.67,0.93,0.51,1.0,0.99,0.5,0.66
les-indemodables.csv,0.95,0.86,0.54,0.39,0.68,0.51,0.65,0.9,0.52
metacosm.csv,0.68,0.66,0.57,0.58,0.65,0.51,0.65,0.86,0.37
micomt.csv,0.79,0.51,0.7,0.52,0.19,0.73,0.6,1.06,0.97
ontomorphtab.csv,0.71,0.76,0.39,0.49,0.64,0.51,0.72,0.4,0.54
tradelink.csv,0.79,0.78,0.68,0.48,0.49,0.63,0.53,1.01,0.71
xuggle.csv,0.55,0.51,0.54,0.32,0.78,0.5,0.67,0.99,0.63
