,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
qtractor.csv,0.0,0.0,0.41500000000000004,1.0,0.0,0.0,0.0,0.41500000000000004,1.0,0.0,0.41500000000000004,0.0,0.33,1.0,0.0
oppna-program-hsatools.csv,0.0,0.41500000000000004,0.41500000000000004,1.0,1.0,0.165,0.41500000000000004,0.165,1.0,1.0,0.33,0.41500000000000004,0.165,1.0,1.0
acegisecurity.csv,0.8,0.27,0.38,1.0,0.0,0.475,0.27,0.28500000000000003,1.0,0.0,0.575,0.27,0.3,1.0,0.0
customsagetv.csv,1.0,0.375,0.0,1.0,0.0,0.25,0.375,0.0,1.0,0.0,0.55,0.375,0.0,1.0,0.0
openxava.csv,0.92,0.5800000000000001,0.0,1.0,0.0,1.0,0.5800000000000001,0.04,1.0,0.0,0.11499999999999999,0.5800000000000001,0.0,1.0,0.0
botsnscouts.csv,0.67,0.0,0.33,1.0,0.0,0.165,0.0,0.33,1.0,0.0,0.41500000000000004,0.0,0.33,1.0,0.0
google-caja.csv,0.33,0.0,0.67,1.0,1.0,0.0,0.0,0.67,1.0,1.0,0.33,0.0,0.67,1.0,1.0
freebios.csv,0.0,0.2,0.4,1.0,0.0,0.265,0.2,0.30000000000000004,1.0,0.0,0.815,0.2,0.30000000000000004,1.0,0.0
tktoolkit.csv,0.6799999999999999,0.0,0.2,1.0,0.0,0.6799999999999999,0.0,0.165,1.0,0.0,1.0,0.0,0.165,1.0,0.0
mbse.csv,0.0,0.125,0.25,1.0,0.0,0.275,0.125,0.255,1.0,0.0,1.0,0.125,0.305,1.0,0.0
gebr.csv,0.0,0.0,0.25,1.0,1.0,0.125,0.0,0.375,1.0,1.0,0.5,0.0,0.25,1.0,1.0
flexpay.csv,0.28500000000000003,0.5449999999999999,0.22499999999999998,0.345,0.0,0.41000000000000003,0.5449999999999999,0.18,0.345,0.0,0.28500000000000003,0.5449999999999999,0.19,0.345,0.0
bnetd.csv,0.0,1.0,0.25,1.0,1.0,0.0,1.0,0.25,1.0,1.0,0.29000000000000004,1.0,0.41500000000000004,1.0,1.0
gabel.csv,0.11,0.33,0.055,1.0,0.0,0.53,0.33,0.0,1.0,0.0,0.5,0.33,0.055,1.0,0.0
mpgravity.csv,0.0,0.0,0.25,1.0,1.0,0.5,0.0,0.25,1.0,1.0,0.25,0.0,0.325,1.0,1.0
vars-redux.csv,0.31,0.14,0.36,1.0,0.0,0.57,0.14,0.43,1.0,0.0,0.62,0.14,0.43,1.0,0.0
jam-daq.csv,1.0,0.535,0.265,1.0,1.0,0.4,0.535,0.365,1.0,1.0,0.2,0.535,0.365,1.0,1.0
