,f1,g,recall,precision,pf,wins
apertium.csv,0.21,0.25,0.22,0.3,0.21,3
blue-c.csv,0.43,0.57,0.77,0.35,0.42,16
factor.csv,0.22,0.24,0.21,0.38,0.14,4
fltk.csv,0.43,0.5,0.6,0.4,0.26,15
free-evolution.csv,0.34,0.45,0.49,0.32,0.35,6
icescrum.csv,0.45,0.52,0.5,0.4,0.31,12
jbasic.csv,0.45,0.27,0.81,0.31,0.78,5
kvs.csv,0.34,0.48,0.45,0.44,0.29,9
monetdb.csv,0.37,0.46,0.42,0.48,0.3,10
phet.csv,0.29,0.35,0.54,0.23,0.68,1
projecteqemu.csv,0.43,0.55,0.5,0.43,0.3,13
repositorium.csv,0.22,0.22,0.19,0.22,0.34,0
smarttag.csv,0.35,0.48,0.64,0.38,0.38,11
sumatrapdf.csv,0.49,0.38,0.95,0.33,0.88,7
voms.csv,0.42,0.42,0.58,0.5,0.27,14
vrjuggler.csv,0.2,0.29,0.26,0.31,0.3,2
wheat.csv,0.37,0.5,0.52,0.39,0.47,8
