,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.65,0.73,0.83,0.74,0.02,0.67,1.0
encog-java.csv,0.0,0.07,0.67,0.0,0.08,0.63,0.08
h2database.csv,0.29,0.0,0.1,0.1,0.0,0.31,0.23
haphazard.csv,0.08,0.03,0.08,0.08,0.12,0.0,0.08
jaql.csv,0.54,0.36,0.27,0.01,0.55,0.52,0.54
raven-monitoring.csv,0.49,0.39,0.0,0.4,0.55,0.6,0.46
v8.csv,0.46,0.4,0.27,0.3,0.99,0.58,0.0
