,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.5,0.43,0.4,0.42,0.69,0.48,0.52
encog-java.csv,0.97,0.97,0.5,0.8,0.95,0.52,0.96
h2database.csv,0.62,0.98,0.9,0.97,0.67,0.67,0.76
haphazard.csv,0.97,0.92,0.89,0.95,0.96,0.92,0.97
jaql.csv,0.41,0.58,0.59,0.56,0.51,0.34,0.58
raven-monitoring.csv,0.51,0.52,0.62,0.46,0.86,0.39,0.56
v8.csv,0.42,0.44,0.43,0.45,0.56,0.32,0.44
