,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,0.0,0.34,0.4,0.0,0.7,0.56,0.52,0.68,0.0
decidr.csv,0.44,0.33,0.45,0.34,0.69,0.42,0.49,0.81,0.4
glas.csv,0.49,0.39,0.7,0.4,0.63,0.43,0.55,0.76,0.57
hatari.csv,0.44,0.37,0.67,0.35,0.7,0.48,0.49,0.59,0.43
ltp.csv,0.45,0.29,0.45,0.43,0.81,0.43,0.56,0.45,0.38
net-snmp.csv,0.57,0.38,0.59,0.34,0.7,0.41,0.51,0.56,0.41
opde.csv,0.45,0.36,0.45,0.59,0.71,0.45,0.0,0.78,0.62
powerfolder-.csv,0.45,0.57,0.69,0.31,0.46,0.41,0.58,0.55,0.67
tcl.csv,0.38,0.24,0.41,0.33,0.72,0.4,0.67,0.46,0.4
