,recall,precision,pf,wins
ardour.csv,0.61,0.645,0.21000000000000002,18
buddata-ebxml-registry.csv,0.985,0.41000000000000003,0.96,0
cornerstone.csv,0.3,0.71,0.13,17
emeraldemu.csv,0.69,0.625,0.355,15
jahshakafx.csv,0.62,0.58,0.29000000000000004,12
jaolt.csv,0.63,0.535,0.395,6
kmess.csv,0.64,0.54,0.36,8
maya-work-in-progress.csv,0.78,0.49,0.675,1
mia.csv,0.41,0.52,0.22999999999999998,5
mp-rechnungs-und-kundenverwaltung.csv,0.505,0.63,0.28,13
novembre.csv,0.43,0.575,0.255,9
ns-3.csv,0.67,0.48,0.525,2
nullc.csv,0.705,0.5249999999999999,0.525,4
open-beos.csv,0.605,0.595,0.32999999999999996,11
pixel-commandos.csv,0.19,0.6599999999999999,0.08499999999999999,14
plee-the-bear.csv,0.615,0.525,0.475,3
reaper-ecad.csv,0.11499999999999999,0.77,0.015,19
unladen-swallow.csv,0.435,0.5700000000000001,0.18,10
xmoto.csv,0.58,0.54,0.325,7
zxing.csv,0.52,0.645,0.26,16
