,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.66,0.39,0.0,0.12,0.09,0.56,0.34,0.8,0.35
jicarilla.csv,0.0,0.0,0.83,0.0,0.0,0.0,0.05,0.56,0.06
optalgtoolkit.csv,0.72,0.35,0.5,0.14,0.04,0.62,0.59,0.82,0.28
oscarmcmaster.csv,0.64,0.34,0.16,0.14,0.06,0.38,0.26,0.65,0.34
ossim.csv,0.34,0.18,0.24,0.23,0.0,0.5,0.58,0.57,0.18
projectts.csv,0.65,0.33,0.09,0.13,0.11,0.47,0.52,0.16,0.34
sabbu.csv,0.75,0.33,0.06,0.13,0.14,0.09,0.52,0.22,0.32
vxl.csv,0.6,0.29,0.66,0.11,0.07,0.32,0.61,0.66,0.25
zact.csv,0.5,0.2,0.69,0.14,0.23,0.41,0.67,0.67,0.25
