,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv,oscarmcmaster.csv
abbot.csv,0.6,0.28,0.0,0.06,0.05,0.4,0.56,0.85,0.23
jicarilla.csv,0.0,0.0,0.78,0.0,0.0,0.0,0.5,0.71,0.08
optalgtoolkit.csv,0.69,0.25,0.44,0.08,0.03,0.57,0.59,0.7,0.19
oscarmcmaster.csv,0.67,0.24,0.22,0.07,0.04,0.32,0.6,0.72,0.26
ossim.csv,0.4,0.21,0.35,0.14,0.0,0.53,0.58,0.6,0.13
projectts.csv,0.61,0.27,0.14,0.07,0.06,0.34,0.61,0.8,0.24
sabbu.csv,0.78,0.23,0.33,0.07,0.08,0.33,0.56,0.6,0.21
vxl.csv,0.53,0.24,0.54,0.06,0.04,0.42,0.63,0.74,0.18
zact.csv,0.45,0.21,0.57,0.07,0.13,0.6,0.61,0.65,0.18
