,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,tcl.csv,decidr.csv,glas.csv
chipster.csv,1.0,0.66,0.76,1.0,0.92,0.51,0.79,0.94,1.0
decidr.csv,1.0,0.78,0.88,0.66,1.0,0.85,0.93,0.35,0.73
glas.csv,0.67,0.59,0.64,0.81,0.91,0.67,0.78,0.42,0.47
hatari.csv,0.74,0.54,0.44,0.77,0.88,0.56,0.79,0.85,0.78
ltp.csv,0.78,0.72,0.84,0.63,0.49,0.77,0.65,0.92,0.8
net-snmp.csv,0.52,0.67,0.58,0.76,0.87,0.87,0.78,0.94,0.73
opde.csv,1.0,0.6,1.0,0.48,0.66,0.7,0.95,0.5,0.64
powerfolder-.csv,0.85,0.36,0.65,0.9,0.8,0.9,0.88,0.75,0.83
tcl.csv,0.87,0.87,0.89,0.96,0.73,0.83,0.48,0.9,0.95
