,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.5,0.51,0.6,0.49,0.57,0.76,0.67,0.67,0.73
carabiner.csv,1.0,0.57,0.2,0.91,0.33,0.94,0.52,0.67,0.59
continuum-ide.csv,0.0,0.35,0.0,0.45,0.23,0.76,0.1,0.67,0.0
gtad.csv,1.0,0.14,0.1,0.4,0.37,0.35,0.19,0.33,0.27
htmlunit.csv,1.0,0.33,0.4,0.55,0.4,0.53,0.43,0.5,0.86
jsr308-langtools.csv,1.0,1.0,0.9,0.0,0.93,1.0,1.0,1.0,1.0
kaffeine.csv,1.0,0.82,0.1,0.77,1.0,1.0,0.57,0.67,0.36
stemkit.csv,0.0,0.49,0.6,0.37,0.47,0.29,0.29,0.83,0.14
taokgame.csv,0.5,0.08,1.0,0.05,0.2,0.24,0.29,0.17,0.27
