,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.33,0.94,0.05,0.91,0.57,0.14,0.57,0.7,0.18
ipfilter.csv,0.54,0.12,0.21,0.94,0.56,0.21,1.0,0.68,0.42
mesa3d.csv,0.57,0.09,0.33,0.95,0.33,0.91,0.69,0.59,0.27
nassp.csv,0.75,0.15,0.92,1.0,0.64,0.31,0.7,0.7,0.0
rockbox.csv,0.5,0.17,0.25,0.98,0.38,0.31,0.68,0.57,1.0
soar.csv,0.5,0.14,0.2,0.95,1.0,0.21,0.67,0.63,0.37
super-tux.csv,0.58,0.13,0.21,0.99,0.5,0.21,0.7,0.59,0.37
tencompetence.csv,0.48,0.06,0.09,0.97,0.5,0.18,1.0,1.0,0.43
utgb.csv,1.0,0.21,0.44,0.96,0.52,0.28,0.85,0.67,0.2
