,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.93,0.98,0.95,0.85,0.95,0.93,0.69,0.99,0.79
ipfilter.csv,0.37,0.46,0.37,0.63,0.38,0.5,0.43,0.48,0.55
mesa3d.csv,0.86,0.89,0.8,0.95,0.75,0.88,0.52,0.95,0.87
nassp.csv,0.62,0.98,0.69,0.67,0.57,0.65,0.36,0.7,0.0
rockbox.csv,0.35,0.48,0.33,0.44,0.48,0.42,0.41,0.48,0.47
soar.csv,0.53,0.55,0.39,0.46,0.53,0.49,0.45,0.52,0.45
super-tux.csv,0.35,0.39,0.36,0.43,0.75,0.45,0.36,0.42,0.45
tencompetence.csv,0.72,0.94,0.7,0.9,0.46,0.8,0.92,0.62,0.86
utgb.csv,0.54,0.6,0.56,0.54,0.35,0.45,0.5,0.82,0.8
