,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.5,0.98,0.21,0.12,0.31,0.33,0.14
flexpay.csv,0.56,0.59,1.0,0.04,0.22,0.24,0.14
gabel.csv,0.0,0.0,0.5,0.88,1.0,0.0,0.0
genoviz.csv,1.0,0.67,0.83,0.25,0.0,1.0,1.0
img-browse-sort.csv,0.62,0.71,0.26,0.13,1.0,0.75,0.14
ontomorphtab.csv,1.0,0.8,0.17,0.1,0.29,0.42,0.09
passwordsafe.csv,0.73,0.7,0.19,0.16,0.26,1.0,0.14
