,ontomorphtab.csv,delphilhlplib.csv,flexpay.csv,gabel.csv,img-browse-sort.csv,passwordsafe.csv,genoviz.csv
delphilhlplib.csv,0.31,1.0,0.42,0.75,0.92,0.61,0.8
flexpay.csv,0.26,0.38,0.92,0.12,0.31,0.32,0.8
gabel.csv,0.0,0.0,0.02,0.88,0.08,0.0,0.0
genoviz.csv,0.03,0.04,0.06,0.12,0.0,0.04,1.0
img-browse-sort.csv,0.37,0.19,0.48,0.88,0.77,0.16,0.6
ontomorphtab.csv,0.97,0.74,0.71,0.88,0.92,0.65,0.8
passwordsafe.csv,0.63,0.7,0.74,0.88,0.69,0.98,1.0
