,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.99,0.94,0.65,0.55,0.6,0.42,0.62
brlcad.csv,0.62,0.94,0.52,0.0,0.8,0.41,0.0
ftm.csv,0.61,0.78,0.62,0.48,0.54,0.46,0.48
google-web-toolkit.csv,0.65,0.95,0.58,0.46,0.48,0.36,0.41
jcache.csv,0.45,0.46,0.38,0.38,0.39,0.88,0.41
mimosa.csv,0.46,0.5,0.35,0.56,0.44,0.48,0.5
ogre.csv,0.74,0.45,0.42,0.62,0.48,0.57,0.62
