,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.15,0.88,0.38,0.32,0.69,0.58,0.62
brlcad.csv,0.37,0.89,0.26,0.0,0.6,0.5,0.0
ftm.csv,0.24,0.9,0.29,0.67,0.65,0.62,0.86
google-web-toolkit.csv,0.19,0.91,0.27,0.54,0.71,0.58,0.68
jcache.csv,0.28,0.98,0.24,0.54,0.62,0.46,0.82
mimosa.csv,0.28,0.98,0.2,0.78,0.56,0.44,0.71
ogre.csv,0.24,1.0,0.15,0.74,0.57,0.44,0.36
