,brlcad.csv,ogre.csv,autat.csv,mimosa.csv,google-web-toolkit.csv,ftm.csv,jcache.csv
autat.csv,0.95,1.06,0.44,0.89,0.63,0.57,0.72
brlcad.csv,0.49,1.05,0.6,1.0,0.78,0.75,1.0
ftm.csv,0.75,1.31,0.66,0.5,0.7,0.48,0.48
google-web-toolkit.csv,0.87,1.04,0.56,0.65,0.51,0.53,0.36
jcache.csv,0.83,0.78,0.61,0.61,0.68,0.84,0.18
mimosa.csv,0.83,1.02,0.93,0.27,0.83,0.91,0.46
ogre.csv,0.73,0.06,0.85,0.4,0.76,0.76,0.98
