,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,ng4j.csv,jmule.csv
fritzing.csv,99.0,96.5,98.5,377.0,97.5,13100.5,181.0,0.0
jlinalg.csv,99.0,195.0,98.5,1468.5,97.5,13922.5,546.0,98.5
jmule.csv,98.5,294.0,98.5,826.5,97.5,12892.5,178.0,95.5
knowledge.csv,99.0,391.0,98.5,1561.5,97.5,17125.5,818.5,98.5
massiv.csv,92.5,179.0,98.5,0.0,0.0,416.0,66.5,92.5
ng4j.csv,98.5,194.0,98.5,455.5,97.5,10107.0,365.0,92.5
playerstage.csv,98.5,195.5,98.5,455.5,97.5,8112.0,264.5,92.5
superwaba.csv,85.5,195.0,98.5,534.0,97.5,8047.5,629.5,92.5
