,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.32,0.4,0.86,0.2,0.23,0.16,0.64,0.51,0.48,0.24,0.86,0.85,0.55,0.47,0.64,0.49
customsagetv.csv,0.5,0.68,0.0,0.67,0.32,0.11,0.57,0.0,0.27,0.39,0.89,1.0,0.69,0.33,0.61,0.9
fluidium.csv,0.5,0.45,0.0,0.14,0.0,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.54,0.5,0.75
guineu.csv,0.43,0.35,0.78,0.14,0.17,0.18,0.53,0.41,0.2,0.17,0.93,0.71,0.5,0.42,0.78,0.81
inkscape.csv,0.28,0.43,0.79,0.17,0.27,0.21,0.76,0.44,0.18,0.29,0.81,0.76,0.49,0.42,0.64,0.59
mpqc.csv,0.19,0.17,0.75,0.0,0.1,0.27,0.35,0.37,0.06,0.2,0.93,0.6,0.28,0.39,0.56,0.52
nsis.csv,0.28,0.33,0.85,0.13,0.12,0.17,0.56,0.3,0.19,0.25,1.0,0.84,0.54,0.26,0.62,0.61
octave.csv,0.27,0.4,1.0,0.17,0.36,0.15,0.71,0.46,0.05,0.25,0.9,0.94,0.45,0.45,0.68,0.1
owfs.csv,0.32,0.4,0.78,0.27,0.24,0.12,0.63,0.42,0.19,0.28,0.92,0.8,0.53,0.39,0.65,0.19
owlib.csv,0.37,0.58,1.0,0.2,0.22,0.08,0.63,0.56,0.38,0.32,0.95,0.82,0.67,0.59,0.83,0.62
pamguard.csv,0.28,0.41,0.88,0.25,0.27,0.14,0.63,0.47,0.29,0.27,0.92,0.87,0.54,0.6,0.73,0.36
prelude.csv,0.32,0.4,0.97,0.2,0.2,0.14,0.64,0.43,0.22,0.28,0.88,0.84,0.49,0.47,0.64,0.6
robocode.csv,0.4,0.49,1.0,0.38,0.23,0.13,0.71,0.72,0.2,0.39,0.91,0.88,0.51,0.46,0.67,0.6
uwom-server.csv,0.44,0.39,1.0,0.17,0.2,0.1,0.73,0.33,0.2,0.39,0.9,0.8,0.25,0.44,0.6,0.39
zengine.csv,0.31,0.4,0.88,0.14,0.18,0.17,0.58,0.45,0.2,0.25,0.93,1.0,0.52,0.33,0.63,0.57
zildo.csv,0.43,0.44,0.96,0.17,0.27,0.12,0.63,0.73,0.33,0.29,0.86,0.91,0.75,0.43,0.65,0.79
