,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.45,0.57,0.34,0.29,0.29,0.27,0.74,0.59,0.62,0.32,0.58,0.71,0.68,0.6,0.67,0.74
customsagetv.csv,0.24,0.18,0.0,0.5,0.21,0.12,0.41,0.08,0.0,0.36,0.32,0.23,0.51,0.09,0.2,0.89
fluidium.csv,0.14,0.08,0.05,0.23,0.0,0.13,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.67,0.03,0.14
guineu.csv,0.62,0.44,0.87,0.23,0.28,0.27,0.61,0.57,0.25,0.27,0.82,0.8,0.41,0.59,0.61,0.82
inkscape.csv,0.41,0.57,0.88,0.3,0.32,0.17,0.78,0.48,0.33,0.42,0.25,0.86,0.63,0.59,0.78,0.72
mpqc.csv,0.24,0.2,0.05,0.0,0.13,0.39,0.34,0.38,0.17,0.26,0.72,0.52,0.32,0.52,0.39,0.82
nsis.csv,0.38,0.43,0.75,0.18,0.19,0.27,0.63,0.38,0.29,0.36,0.81,0.83,0.59,0.29,0.65,0.76
octave.csv,0.31,0.51,0.32,0.25,0.47,0.21,0.55,0.43,0.06,0.35,0.39,0.59,0.24,0.45,0.45,0.54
owfs.csv,0.38,0.56,0.88,0.39,0.39,0.15,0.6,0.58,0.35,0.38,0.7,0.78,0.63,0.45,0.73,0.56
owlib.csv,0.48,0.64,0.66,0.33,0.32,0.15,0.62,0.57,0.43,0.42,0.63,0.62,0.73,0.51,0.5,0.68
pamguard.csv,0.27,0.34,0.86,0.21,0.33,0.21,0.45,0.43,0.35,0.22,0.54,0.73,0.46,0.37,0.7,0.21
prelude.csv,0.48,0.57,0.89,0.33,0.31,0.23,0.77,0.6,0.33,0.44,0.73,0.81,0.66,0.58,0.76,0.72
robocode.csv,0.54,0.53,0.0,0.43,0.36,0.21,0.76,0.7,0.36,0.47,0.5,0.51,0.66,0.54,0.55,0.6
uwom-server.csv,0.38,0.37,0.17,0.22,0.34,0.15,0.58,0.36,0.29,0.45,0.44,0.66,0.4,0.44,0.26,0.53
zengine.csv,0.47,0.56,0.84,0.25,0.3,0.28,0.72,0.62,0.31,0.41,0.96,0.91,0.69,0.34,0.77,0.73
zildo.csv,0.53,0.58,0.74,0.28,0.34,0.17,0.59,0.47,0.43,0.34,0.35,0.69,0.71,0.34,0.67,0.8
