,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,690.0,87.5,844.0,633.0,348.0,98.5,362.0,99.0,95.5
ctrlr.csv,2871.0,99.0,99.0,292.5,848.0,95.5,235.5,99.0,188.0
empserver.csv,1577.0,99.0,1041.0,388.0,294.0,99.0,644.5,97.5,95.5
ffigo.csv,8488.0,42.0,99.0,192.0,566.5,99.0,566.5,0.0,11.0
gmerlin.csv,393.5,97.5,993.5,486.5,191.0,0.0,935.0,0.0,95.5
skia.csv,392.5,96.5,608.5,388.0,96.5,98.5,356.0,98.5,95.5
wikipediardware.csv,1577.0,99.0,951.5,389.0,195.0,98.5,758.5,99.0,95.5
zemljanka.csv,1478.5,276.0,1460.5,487.5,443.5,98.5,479.0,99.0,95.5
