,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.91,0.42,0.27,0.64,0.58,0.65,0.65,0.7,0.57
ctrlr.csv,0.0,0.43,0.75,0.26,0.25,0.24,0.16,0.25,0.42
empserver.csv,0.13,0.66,0.39,0.39,0.56,0.64,0.62,0.31,0.37
ffigo.csv,0.0,0.04,0.28,0.22,0.45,0.79,0.46,0.0,0.0
gmerlin.csv,0.64,0.58,0.22,0.17,0.66,0.0,0.17,0.0,0.0
skia.csv,0.92,0.52,0.22,0.68,0.45,0.44,0.64,0.52,0.1
wikipediardware.csv,0.0,0.13,0.43,0.5,0.51,0.53,0.33,0.76,0.71
zemljanka.csv,0.09,0.3,0.55,0.38,0.52,0.42,0.6,0.84,0.66
