,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.94,0.12,0.56,0.94,0.69,0.81,0.76,0.63,1.02
ipfilter.csv,0.95,0.95,0.98,0.85,0.82,0.85,0.0,0.82,0.7
mesa3d.csv,0.76,0.84,0.76,0.89,0.97,0.2,0.99,0.82,0.75
nassp.csv,0.64,0.61,0.0,0.75,0.74,0.86,0.89,0.88,0.9
rockbox.csv,0.74,0.63,0.72,0.72,0.74,0.58,0.64,0.8,0.0
soar.csv,0.66,0.76,0.79,0.62,0.05,0.64,0.66,0.74,0.74
super-tux.csv,0.73,0.99,0.98,0.0,1.0,1.0,1.0,0.73,1.0
tencompetence.csv,0.84,0.92,0.86,0.62,0.8,0.76,0.93,0.04,0.75
utgb.csv,0.03,0.75,0.6,0.88,0.78,0.69,0.88,0.79,0.95
