,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.11,0.93,0.4,0.65,0.46,0.22,0.48,0.54,0.11
ipfilter.csv,0.62,0.19,0.21,0.8,0.66,0.31,1.0,0.76,0.48
mesa3d.csv,0.37,0.17,0.32,0.34,0.06,0.87,0.32,0.31,0.36
nassp.csv,0.51,0.3,1.0,0.4,0.43,0.19,0.38,0.24,0.17
rockbox.csv,0.57,0.25,0.39,0.47,0.52,0.38,0.68,0.45,1.0
soar.csv,0.62,0.18,0.3,0.58,0.97,0.35,0.67,0.76,0.55
super-tux.csv,0.42,0.23,0.35,1.0,0.0,0.35,0.83,0.54,0.54
tencompetence.csv,0.38,0.08,0.2,0.55,0.41,0.28,0.12,0.98,0.36
utgb.csv,0.99,0.2,0.37,0.52,0.67,0.3,0.47,0.4,0.1
