,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,customsagetv.csv,xfce.csv,carabiner.csv,mesa3d.csv,trinitycore.csv,tencompetence.csv,oorexx.csv,elvishrayrenderer.csv
carabiner.csv,1.0,2.0,0.0,0.0,10.0,1.0,3.0,9.0,7.0,0.0,0.0,3.0,8.0,1.0,0.0,30.0,7.0,0.0,1.0,1.0
checker-framework.csv,11.0,3.0,0.0,1.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,4.0,3.0,7.0,0.0,4.0,0.0,1.0,0.0
customsagetv.csv,3.0,0.0,0.0,15.0,8.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,0.0
elvishrayrenderer.csv,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,17.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,13.0,0.0,0.0,0.0
guineu.csv,0.0,0.0,0.0,1.0,3.0,1.0,0.0,11.0,17.0,0.0,2.0,7.0,0.0,0.0,7.0,3.0,18.0,0.0,2.0,0.0
inkscape.csv,3.0,8.0,52.0,62.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,87.0,6.0,0.0,72.0,322.0,3.0,3.0,0.0,2.0
mesa3d.csv,3.0,0.0,1.0,0.0,6.0,2.0,6.0,2.0,11.0,0.0,0.0,3.0,11.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0
nsis.csv,0.0,0.0,0.0,1.0,14.0,4.0,6.0,3.0,14.0,0.0,2.0,0.0,0.0,1.0,7.0,2.0,14.0,0.0,1.0,0.0
octave.csv,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,10.0,0.0,1.0,1.0
oorexx.csv,15.0,10.0,0.0,0.0,6.0,0.0,3.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,12.0,1.0,0.0,0.0
owfs.csv,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,0.0
owlib.csv,0.0,0.0,0.0,1.0,16.0,0.0,2.0,3.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,10.0,0.0,0.0,0.0
prelude.csv,0.0,0.0,0.0,1.0,9.0,4.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,10.0,0.0,1.0,4.0
robocode.csv,0.0,4.0,1.0,5.0,1.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.0,1.0,0.0
tencompetence.csv,4.0,0.0,0.0,62.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0
trinitycore.csv,0.0,6.0,0.0,2.0,15.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,1.0
uwom-server.csv,0.0,5.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
xfce.csv,17.0,3.0,0.0,4.0,15.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,1.0,0.0
zengine.csv,0.0,0.0,0.0,0.0,9.0,2.0,0.0,8.0,17.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,26.0,0.0,3.0,4.0
zildo.csv,3.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,0.0,2.0,1.0
