,agilitybook.csv,apolloplayer.csv,nug.csv,gotjava.csv,utgb.csv,redshell.csv,k3d.csv,red5.csv,ppcboot.csv,owlapi.csv,irrlicht.csv,xreal.csv,auber.csv
agilitybook.csv,0.0,7.0,11.0,25.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,27.0,2.0
apolloplayer.csv,7.0,0.0,1.0,490.0,2.0,0.0,14.0,1.0,0.0,33.0,0.0,183.0,0.0
auber.csv,7.0,0.0,0.0,490.0,0.0,0.0,41.0,0.0,0.0,9.0,0.0,86.0,0.0
irrlicht.csv,9.0,0.0,1.0,358.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,42.0,1.0
k3d.csv,1.0,5.0,4.0,490.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0
nug.csv,6.0,0.0,0.0,275.0,2.0,0.0,51.0,0.0,0.0,40.0,0.0,26.0,9.0
owlapi.csv,6.0,0.0,0.0,490.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0
ppcboot.csv,3.0,0.0,0.0,266.0,0.0,0.0,29.0,0.0,0.0,32.0,1.0,183.0,1.0
red5.csv,23.0,1.0,0.0,69.0,0.0,0.0,27.0,0.0,0.0,41.0,0.0,31.0,2.0
redshell.csv,7.0,0.0,0.0,197.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,89.0,8.0
utgb.csv,1.0,0.0,1.0,490.0,1.0,0.0,6.0,0.0,0.0,12.0,1.0,22.0,0.0
xreal.csv,282.0,8.0,52.0,490.0,65.0,0.0,205.0,0.0,236.0,155.0,1.0,0.0,0.0
