,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv,m-m-m.csv,jsidplay2.csv,scenemonitor.csv,panda3d.csv,jchassis.csv,xcf.csv,coot.csv,orc.csv,magicwars.csv,haggle.csv,java-gnome.csv,archive-crawler.csv,servicestack.csv,gisgraphy.csv,jpaul.csv,neodatis-odb.csv,tycho.csv,unicase.csv,jrdf.csv,xcmetadataservicestoolkit.csv,mecat.csv,ambulant.csv,synecdoche.csv,javaprofiler.csv,codesmith.csv,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv,dsworkbench.csv,adonthell.csv,yarp0.csv,pokenetonline.csv,foursquared.csv,t-2.csv,avisynth2.csv,jgossipforum.csv,madman.csv,geotools.csv,gephex.csv,bigdata.csv,wsmt.csv,qmmp.csv,simplewebservices.csv,rcp-company-uibindings.csv,jfreechart.csv
jmoney.csv,0.0,0.33,0.71,0.19,0.3,1.0,0.71,0.0,0.07,0.13,0.79,0.87,0.45,0.4,0.0,0.78,0.68,0.16,0.59,0.81,0.9,0.36,0.54,0.21,0.39,0.26,0.8,0.79,0.35,0.85,0.05,0.55,0.39,0.77,0.63,0.52,0.4,0.89,0.03,0.17,0.81,0.26,0.73,0.91,0.62,0.5,0.78,0.45,0.26,0.12,0.05,0.32,0.34,0.59,0.91,0.33,0.71,0.39,0.99,0.0
