,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.31,0.53,0.17,0.55,0.05,0.4,0.33,0.48,1.0,0.36,0.1,0.39,0.48,0.48,0.56,0.12
customsagetv.csv,0.15,0.08,0.0,0.0,0.0,0.0,0.0,0.09,0.15,0.05,0.01,0.05,0.34,0.14,0.08,1.0
fluidium.csv,0.08,0.23,0.0,0.18,0.14,0.1,0.02,0.09,0.08,0.18,0.12,0.18,0.07,0.95,0.0,0.17
guineu.csv,0.88,0.39,0.14,0.18,0.09,0.05,0.14,0.3,0.31,0.2,0.03,0.05,0.36,0.48,0.05,0.27
inkscape.csv,0.46,0.54,0.48,0.64,0.18,0.35,1.0,0.43,0.38,0.66,0.27,0.47,0.66,0.52,0.39,0.13
mpqc.csv,0.15,0.3,0.76,0.55,0.82,0.95,0.09,0.78,0.54,0.25,0.4,0.21,0.5,0.33,0.36,0.87
nsis.csv,0.88,0.93,0.95,1.0,1.0,0.75,0.95,0.7,0.46,0.86,1.0,0.97,0.68,0.9,0.9,0.83
octave.csv,0.54,0.43,0.26,0.82,1.0,0.3,0.35,0.61,0.62,0.46,0.2,0.37,0.61,0.24,0.58,1.0
owfs.csv,0.46,0.17,0.17,1.0,0.27,0.1,0.09,0.39,0.31,0.14,0.5,0.21,0.3,0.24,0.1,0.31
owlib.csv,0.65,0.96,0.86,1.0,0.86,0.3,0.47,0.78,0.77,0.5,0.81,0.61,0.52,0.62,0.58,0.6
pamguard.csv,0.62,0.63,0.83,0.73,0.73,0.35,0.53,0.74,0.85,0.38,0.4,0.39,0.75,0.81,0.95,0.65
prelude.csv,0.92,0.85,0.98,1.0,1.0,0.6,0.86,0.87,1.0,0.77,0.79,0.97,0.8,0.43,0.86,0.9
robocode.csv,0.73,0.23,0.21,0.64,0.09,0.1,0.12,0.96,0.54,0.21,0.08,0.08,0.52,0.1,0.36,0.42
uwom-server.csv,0.27,0.17,0.0,0.18,0.14,0.2,0.33,0.57,0.69,0.95,0.02,0.29,0.41,0.24,0.34,0.46
zengine.csv,0.92,0.94,0.79,0.82,0.77,0.95,0.91,0.87,0.85,0.96,0.62,1.0,0.98,0.76,0.97,0.88
zildo.csv,0.54,0.47,0.52,0.82,0.41,0.2,0.65,0.35,0.46,0.52,0.19,0.32,0.91,0.24,0.54,0.35
