,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.95,1.0,0.0,0.8,0.93,0.81,0.75,0.86
ibatisdb.csv,0.35,0.45,0.0,0.34,0.4,0.08,0.0,0.14
log4net.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.34,0.6,0.5,0.37,0.36,0.0,0.31,0.21
opensim4opencog.csv,0.01,0.0,0.64,0.61,0.0,0.55,0.52,0.71
openwbem.csv,0.01,0.65,0.43,0.75,0.45,0.52,0.51,0.64
power-architect.csv,0.73,0.95,0.14,0.31,0.98,0.88,0.48,0.0
x-ray-mule.csv,0.21,0.1,0.57,0.35,0.23,0.55,0.11,0.36
