,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.52,0.61,1.0,0.04,0.23,0.78,0.47,0.9
ibatisdb.csv,0.25,0.19,0.21,0.0,0.09,0.31,1.0,0.22
log4net.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.53,0.58,0.57,0.07,0.29,1.0,0.25,0.39
opensim4opencog.csv,0.06,0.0,0.78,0.02,0.95,0.73,0.1,0.59
openwbem.csv,0.94,0.61,0.51,0.04,0.2,0.57,0.25,0.67
power-architect.csv,0.46,0.66,0.38,0.05,0.22,0.7,0.24,1.0
x-ray-mule.csv,0.24,0.95,0.63,0.04,0.26,0.67,0.04,0.38
