,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.21,0.0,1.0,0.46,0.27,0.51,0.62,0.45
ibatisdb.csv,0.26,0.15,0.15,0.0,0.2,0.23,1.0,0.16
log4net.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ofbiz.csv,0.59,0.53,0.44,0.66,0.62,1.0,0.32,0.3
opensim4opencog.csv,0.04,0.0,0.59,0.34,0.93,0.65,0.16,0.44
openwbem.csv,0.92,0.54,0.39,0.5,0.49,0.49,0.38,0.52
power-architect.csv,0.53,0.2,0.28,0.37,0.09,0.37,0.36,1.0
x-ray-mule.csv,0.22,0.96,0.48,0.37,0.43,0.58,0.04,0.3
