,openwbem.csv,x-ray-mule.csv,cleartk.csv,log4net.csv,opensim4opencog.csv,ofbiz.csv,ibatisdb.csv,power-architect.csv
cleartk.csv,0.95,1.03,0.0,0.87,0.93,0.82,0.75,0.86
ibatisdb.csv,0.84,0.98,0.88,1.06,0.92,0.81,0.0,0.88
log4net.csv,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
ofbiz.csv,0.54,0.74,0.76,0.5,0.53,0.0,0.79,0.77
opensim4opencog.csv,0.97,1.0,0.71,0.9,0.09,0.61,1.01,0.87
openwbem.csv,0.09,0.75,0.77,0.82,0.69,0.72,0.82,0.76
power-architect.csv,0.79,0.97,0.77,0.73,0.98,0.91,0.82,0.0
x-ray-mule.csv,0.84,0.11,0.76,0.75,0.65,0.66,0.98,0.82
