,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,1.0,0.84,0.61,1.0,0.92,0.67,0.12
java-gnome.csv,1.0,0.9,0.56,0.23,1.0,0.84,0.05
mb-unit.csv,0.99,0.99,0.43,0.19,0.76,0.76,0.02
mecat.csv,0.0,0.0,0.0,0.0,0.0,1.0,1.0
rodin-b-sharp.csv,1.0,0.88,1.0,0.21,0.91,0.75,0.07
unicase.csv,0.99,0.86,0.57,0.21,0.92,0.99,0.06
wpdev.csv,1.0,0.85,0.36,0.17,0.78,0.72,0.05
