,wpdev.csv,mb-unit.csv,rodin-b-sharp.csv,gwanted.csv,java-gnome.csv,unicase.csv,mecat.csv
gwanted.csv,1.0,0.85,0.45,0.44,0.86,0.77,0.06
java-gnome.csv,0.97,0.91,0.22,0.21,0.96,0.69,0.06
mb-unit.csv,0.99,0.9,0.46,0.21,0.91,0.75,0.05
mecat.csv,1.0,0.98,0.28,0.4,1.0,0.86,0.33
rodin-b-sharp.csv,0.98,0.89,0.76,0.15,0.88,0.84,0.02
unicase.csv,1.0,0.85,0.42,0.24,0.78,0.83,0.05
wpdev.csv,1.0,0.86,0.36,0.15,0.77,0.73,0.05
