,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,14.0,32.0,28.0,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,1.0
cornerstone.csv,9.0,6.0,11.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,1.0,0.0,6.0,20.0,2.0
emeraldemu.csv,93.0,6.0,14.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,8.0
grafx2.csv,10.0,41.0,71.0,7.0,1.0,0.0,2.0,21.0,3.0,1.0,1.0,9.0,1.0,0.0,2.0,0.0,0.0,6.0,21.0,6.0
jahshakafx.csv,0.0,15.0,40.0,13.0,1.0,0.0,2.0,20.0,2.0,3.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,14.0
kindb.csv,2.0,22.0,75.0,2.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,32.0,2.0
maya-work-in-progress.csv,54.0,2.0,94.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,20.0,1.0
netatalk.csv,3.0,12.0,28.0,3.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,14.0,1.0
novembre.csv,0.0,2.0,37.0,9.0,0.0,1.0,0.0,12.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
ns-3.csv,37.0,3.0,23.0,63.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,13.0,2.0,2.0,6.0,1.0,1.0,6.0,18.0,14.0
nullc.csv,64.0,3.0,57.0,80.0,0.0,0.0,6.0,3.0,8.0,0.0,2.0,11.0,3.0,2.0,1.0,2.0,3.0,7.0,60.0,1.0
open-beos.csv,3.0,0.0,5.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,13.0,3.0,2.0,2.0,1.0,4.0,0.0,22.0,0.0
pixel-commandos.csv,0.0,30.0,25.0,29.0,0.0,0.0,1.0,3.0,0.0,78.0,2.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
planeshift.csv,9.0,0.0,54.0,78.0,0.0,1.0,4.0,3.0,4.0,0.0,2.0,11.0,0.0,3.0,3.0,2.0,0.0,4.0,16.0,0.0
plee-the-bear.csv,97.0,7.0,0.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,0.0,14.0,2.0,2.0,1.0,2.0,1.0,1.0,44.0,0.0
reaper-ecad.csv,98.0,6.0,53.0,0.0,1.0,0.0,4.0,7.0,8.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,48.0,0.0
sbml.csv,9.0,4.0,16.0,4.0,0.0,0.0,1.0,5.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
unimrcp.csv,4.0,6.0,13.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0
unladen-swallow.csv,11.0,0.0,46.0,51.0,1.0,1.0,3.0,6.0,5.0,0.0,1.0,13.0,2.0,2.0,7.0,2.0,1.0,1.0,94.0,0.0
xmoto.csv,16.0,1.0,7.0,5.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,14.0,0.0,2.0,5.0,2.0,1.0,6.0,10.0,0.0
