,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.49,0.61,0.44,0.4,0.49,0.37,0.59,0.61,0.59,0.69,0.45,0.71,0.6,0.54,0.39,0.41,0.51
enzo.csv,0.79,0.71,0.8,0.98,0.93,0.59,0.84,0.7,0.29,0.97,0.97,0.5,1.0,1.0,0.81,0.83,0.69
hydrogen.csv,1.0,1.0,1.0,1.0,1.0,0.3,0.83,1.0,1.0,0.91,1.0,1.0,1.0,1.0,1.0,1.0,0.58
keyczar.csv,0.53,0.92,0.99,0.78,0.95,1.0,0.89,0.93,1.04,1.0,0.83,0.9,0.26,0.91,0.89,0.96,0.9
lphant.csv,0.74,0.73,0.77,0.5,0.55,0.59,0.46,0.76,0.48,0.68,0.36,0.65,0.64,0.79,0.49,0.46,0.46
lsb.csv,0.33,0.85,0.6,0.76,0.66,0.83,0.67,0.7,0.49,0.64,0.72,0.89,0.62,0.88,0.66,0.54,0.75
maya-work-in-progress.csv,0.65,0.56,0.66,0.19,0.6,0.56,0.68,0.76,0.88,0.64,0.52,0.54,0.42,0.62,0.56,0.74,0.56
mcore3d.csv,0.94,0.5,0.41,0.42,0.86,0.7,0.8,0.91,0.82,0.78,0.58,0.53,0.68,0.8,0.6,0.52,0.58
mscore.csv,0.96,0.83,0.61,0.47,0.4,0.79,0.71,0.79,0.42,0.59,0.74,0.64,0.74,0.76,0.56,0.56,0.51
natpad.csv,0.87,0.63,0.7,0.72,0.63,0.48,0.49,0.76,0.98,0.72,0.74,0.63,0.54,0.49,0.74,0.58,0.46
rocrail.csv,0.93,0.72,0.79,0.48,0.49,0.35,0.81,0.5,0.66,0.56,0.58,0.71,0.84,0.69,0.59,0.27,0.55
salasaga.csv,0.91,0.67,0.81,0.61,0.67,0.53,0.59,0.81,1.01,0.59,0.48,0.39,0.54,0.52,0.7,0.53,0.45
virtuoso.csv,1.0,0.95,0.94,1.0,0.78,0.79,0.91,0.57,1.0,0.86,0.94,1.0,0.93,0.92,0.88,0.93,1.0
xemeiah.csv,0.52,0.6,0.5,0.72,0.56,0.42,0.35,0.74,0.87,0.7,0.54,0.48,0.53,0.47,0.53,0.47,0.5
xined.csv,1.0,1.0,1.0,0.72,1.0,1.0,1.0,1.0,1.0,0.43,1.0,1.0,0.92,1.0,1.0,1.0,1.0
xtreemfs.csv,0.99,0.63,0.51,0.75,0.55,0.55,0.64,0.68,0.8,0.73,0.78,0.62,0.95,0.27,0.63,0.49,0.42
yield.csv,0.82,0.78,0.33,0.49,0.46,0.57,0.66,0.68,0.57,0.86,0.64,0.66,0.56,0.94,0.62,0.63,0.51
