,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.22,0.41,0.25,0.15,0.36,0.31,0.45,0.55,1.0,0.21,0.04,0.67,0.32,0.08,0.62,0.12
customsagetv.csv,0.07,0.13,0.0,0.22,0.08,0.0,0.0,0.0,0.13,0.06,0.04,0.1,0.36,0.15,0.15,1.0
fluidium.csv,0.3,0.38,0.08,0.28,0.0,0.16,0.25,0.39,0.15,0.26,0.39,0.32,0.41,1.0,0.3,0.16
guineu.csv,0.96,0.38,0.42,0.4,0.32,0.18,0.29,0.46,0.0,0.11,0.21,0.18,0.35,0.32,0.18,0.41
inkscape.csv,0.14,0.11,0.0,0.14,0.26,0.3,0.99,0.22,0.0,0.38,0.32,0.73,0.25,0.39,0.19,0.0
mpqc.csv,0.36,0.33,0.54,0.15,0.05,0.97,0.2,0.49,0.18,0.36,0.81,0.38,0.45,0.36,0.53,0.7
nsis.csv,0.47,0.57,0.88,0.24,0.33,0.25,0.72,0.57,0.3,0.38,0.99,0.8,0.57,0.59,0.67,0.68
octave.csv,0.39,0.33,0.37,0.17,0.93,0.23,0.54,0.5,0.16,0.21,0.05,0.18,0.39,0.12,0.56,0.59
owfs.csv,0.47,0.26,0.17,0.95,0.33,0.05,0.15,0.5,0.42,0.35,0.19,0.19,0.48,0.09,0.34,0.1
owlib.csv,0.53,0.98,0.88,0.3,0.34,0.22,0.53,0.5,0.35,0.37,0.74,0.62,0.67,0.57,0.54,0.42
pamguard.csv,0.5,0.46,0.64,0.39,0.24,0.19,0.46,0.54,0.37,0.31,0.71,0.74,0.66,0.5,0.99,0.27
prelude.csv,0.46,0.56,0.98,0.28,0.31,0.24,0.71,0.6,0.38,0.36,0.79,0.84,0.64,0.4,0.75,0.69
robocode.csv,0.47,0.4,0.72,0.31,0.41,0.11,0.36,0.98,0.48,0.37,0.4,0.33,0.63,0.55,0.57,0.62
uwom-server.csv,0.39,0.2,0.05,0.12,0.31,0.03,0.46,0.48,0.24,0.95,0.11,0.29,0.36,0.35,0.49,0.4
zengine.csv,0.46,0.56,0.87,0.29,0.4,0.26,0.75,0.64,0.47,0.42,0.69,0.97,0.69,0.51,0.76,0.61
zildo.csv,0.57,0.39,0.69,0.35,0.32,0.13,0.4,0.46,0.53,0.33,0.42,0.48,0.98,0.41,0.53,0.63
