,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.84,0.73,0.86,0.86,0.62,0.61,0.7,0.56,0.0,0.83,1.02,0.5,0.8,0.96,0.7,0.96
customsagetv.csv,0.96,0.93,1.0,0.77,0.95,1.0,1.0,1.0,0.92,0.96,0.99,0.95,0.77,0.91,0.92,0.0
fluidium.csv,0.76,0.73,1.06,0.69,1.01,0.84,0.86,0.73,0.87,0.78,0.77,0.86,0.72,0.0,0.83,0.91
guineu.csv,0.08,0.74,0.74,0.64,0.64,0.81,0.82,0.66,1.02,0.93,0.88,0.93,0.78,0.81,0.9,0.72
inkscape.csv,0.92,0.94,1.0,0.91,0.78,0.65,0.02,0.87,1.0,0.64,0.85,0.5,0.85,0.73,0.91,1.01
mpqc.csv,0.77,0.8,0.63,0.86,0.97,0.05,0.94,0.89,0.98,0.65,0.77,0.77,0.93,0.81,0.64,0.95
nsis.csv,0.79,0.98,1.0,0.96,0.83,0.97,0.97,0.56,0.7,0.95,0.14,0.85,0.92,0.72,0.91,0.83
octave.csv,0.68,0.87,0.78,0.85,0.14,0.74,0.64,0.78,1.03,0.84,0.98,0.93,0.9,0.97,0.83,0.87
owfs.csv,0.57,0.84,0.9,0.09,0.66,0.97,0.93,0.62,0.49,0.71,0.94,0.9,0.65,0.95,0.79,0.95
owlib.csv,0.5,0.03,1.0,0.98,0.62,0.74,0.64,0.67,0.65,0.64,0.43,0.6,0.47,0.56,0.65,0.73
pamguard.csv,0.71,0.68,0.78,0.5,0.9,0.81,0.79,0.58,0.57,0.78,0.71,0.95,0.61,0.73,0.03,1.03
prelude.csv,0.87,0.89,0.05,0.8,0.97,0.84,0.82,0.93,0.7,0.84,0.54,0.76,0.77,0.84,0.86,0.74
robocode.csv,0.58,0.72,0.8,0.67,0.48,0.91,0.8,0.04,0.49,0.64,0.8,0.83,0.52,0.55,0.69,0.54
uwom-server.csv,0.67,0.88,0.98,0.91,0.65,1.01,0.69,0.78,0.82,0.09,0.98,0.88,0.86,0.75,0.73,0.75
zengine.csv,0.95,0.91,0.48,0.83,0.51,0.79,0.81,0.63,0.43,0.74,0.73,0.05,0.86,0.77,0.94,0.84
zildo.csv,0.45,0.73,0.49,0.62,0.62,0.88,0.79,0.66,0.37,0.69,0.84,0.68,0.03,0.71,0.67,0.54
