,arianne.csv,knowledge.csv,bl-toolkit.csv,voms.csv,amateur-scrolls.csv,micomt.csv,kml.csv,ultimairis.csv,sigil.csv,auber.csv,lufa-lib.csv,lportal.csv,les-indemodables.csv,keyczar.csv,growl-for-windows.csv
amateur-scrolls.csv,0.0,0.0,0.0,5.0,0.0,1.0,74.0,6.0,2.0,1.0,1.0,116.0,3.0,1.0,53.0
arianne.csv,0.0,0.0,0.0,13.0,11.0,3.0,3.0,1.0,3.0,1.0,11.0,290.0,0.0,1.0,0.0
auber.csv,2.0,0.0,0.0,14.0,2.0,1.0,5.0,0.0,6.0,1.0,2.0,151.0,0.0,0.0,4.0
bl-toolkit.csv,5.0,0.0,0.0,2.0,11.0,3.0,3.0,1.0,9.0,0.0,11.0,8.0,0.0,3.0,0.0
growl-for-windows.csv,203.0,0.0,0.0,19.0,2.0,71.0,1.0,0.0,4.0,1.0,1.0,3583.0,0.0,1.0,0.0
keyczar.csv,4.0,66.0,71.0,0.0,7.0,30.0,3.0,0.0,0.0,4.0,1.0,3583.0,0.0,0.0,1.0
kml.csv,0.0,0.0,0.0,13.0,8.0,2.0,3.0,0.0,2.0,1.0,6.0,171.0,0.0,1.0,0.0
knowledge.csv,1.0,0.0,0.0,8.0,5.0,3.0,4.0,0.0,6.0,1.0,8.0,164.0,2.0,2.0,6.0
les-indemodables.csv,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0
lportal.csv,0.0,0.0,0.0,74.0,65.0,0.0,1.0,150.0,0.0,0.0,0.0,26.0,1.0,62.0,53.0
lufa-lib.csv,0.0,0.0,0.0,13.0,10.0,3.0,2.0,1.0,8.0,1.0,5.0,97.0,0.0,1.0,0.0
micomt.csv,0.0,0.0,0.0,12.0,6.0,2.0,5.0,1.0,6.0,1.0,2.0,166.0,0.0,0.0,0.0
sigil.csv,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,86.0,0.0,0.0,0.0
ultimairis.csv,1.0,0.0,1.0,9.0,3.0,1.0,3.0,0.0,0.0,1.0,6.0,150.0,1.0,0.0,0.0
voms.csv,1.0,0.0,0.0,0.0,65.0,2.0,4.0,0.0,2.0,4.0,1.0,170.0,0.0,62.0,0.0
