,recall,precision,pf,pci_20,ifa,wins
amateur-scrolls.csv,0.2,0.52,0.19,0.88,1.0,12
arianne.csv,0.97,0.49,0.95,0.44,1.0,3
auber.csv,0.79,0.55,0.55,0.48,2.0,4
bl-toolkit.csv,0.83,0.48,0.89,0.46,3.0,1
growl-for-windows.csv,0.34,0.49,0.13,0.43,1.0,5
keyczar.csv,0.08,0.29,0.2,0.71,3.0,0
kml.csv,0.94,0.56,0.71,0.44,1.0,7
knowledge.csv,0.76,0.52,0.56,0.47,3.0,2
les-indemodables.csv,0.62,0.56,0.33,0.43,0.0,9
lportal.csv,0.06,0.6,0.0,0.67,1.0,10
lufa-lib.csv,0.71,0.53,0.6,0.55,1.0,8
micomt.csv,0.86,0.55,0.76,0.48,1.0,6
sigil.csv,0.55,0.67,0.23,0.6,0.0,14
ultimairis.csv,0.55,0.6,0.2,0.58,1.0,11
voms.csv,0.55,0.67,0.21,0.56,1.0,13
