,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.41,0.39,0.34,0.37,0.35,0.38,0.36,0.37,0.4
massiv.csv,0.8,0.96,0.97,0.95,0.67,0.88,0.0,0.0,0.93
mesa3d.csv,0.54,0.97,0.39,0.45,0.47,0.48,0.43,0.5,0.52
ngl.csv,0.45,0.4,0.38,0.42,0.49,0.51,0.45,0.97,0.38
nutz.csv,0.52,0.5,0.44,0.5,0.77,0.67,0.55,0.53,0.68
ossim.csv,0.95,0.98,0.64,0.82,0.5,0.9,0.85,0.78,0.83
qmmp.csv,0.5,0.43,0.51,0.55,0.48,0.54,0.57,0.52,0.42
rcp-company-uibindings.csv,0.48,0.45,0.36,0.43,0.37,0.41,0.42,0.79,0.42
v8.csv,0.75,0.66,0.79,0.56,0.47,0.58,0.74,0.45,0.69
