,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.0,0.78,0.62,0.59,0.59,0.63,0.63,0.57,0.0
massiv.csv,0.04,0.15,0.36,0.99,0.01,0.05,0.0,0.0,0.07
mesa3d.csv,0.6,0.09,0.71,0.49,0.45,0.6,0.59,0.57,0.36
ngl.csv,0.75,0.7,0.51,0.59,0.62,0.64,0.74,0.19,0.54
nutz.csv,0.73,0.55,0.48,0.53,0.46,0.52,0.52,0.38,0.33
ossim.csv,0.24,0.2,0.75,0.54,0.01,0.33,0.36,0.37,0.23
qmmp.csv,0.76,0.7,0.65,0.67,0.5,0.61,0.68,0.49,0.65
rcp-company-uibindings.csv,0.57,0.61,0.72,0.5,0.56,0.66,0.54,0.26,0.89
v8.csv,0.41,0.43,0.47,0.48,0.85,0.46,0.39,0.0,0.48
